instance,set,rule,relax,status,solved,nodes,time,uplo,loup,timeout
avgasb.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,1,192,0.6351840000000003,-4.487024640140367,-4.4825376155002274,10
avgasb.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,1,230,0.7209340000000003,-4.485565745435933,-4.4810801796904975,10
avion2.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,124298,600.0044020000001,94552248.23987706,95015125.30488169,600.0
avion2.bch,coconutbenchmark-library2,lsmear,both,timeout,0,97006,600.0068810000001,94552248.23987706,213664116.49302188,600.0
avion2.bch,coconutbenchmark-library2,lsmear-box,both,timeout,0,109900,600.0009990000002,94552248.23987706,238313524.65259072,600.0
avion2.bch,coconutbenchmark-library2,roundrobin,both,complete,1,834,6.755643000000003,94630553.96441904,94725184.51838344,600.0
avion2.bch,coconutbenchmark-library2,smearmax,both,timeout,0,97606,600.0057670000001,94552248.23987706,264045399.96931988,600.0
avion2.bch,coconutbenchmark-library2,smearmaxrel,both,timeout,0,114894,600.0128230000003,94552248.23987706,264045399.96931988,600.0
avion2.bch,coconutbenchmark-library2,smearsum,both,complete,1,79580,469.6620750000001,94676722.58772138,94771399.31030908,600.0
avion2.bch,coconutbenchmark-library2,smearsumrel,both,timeout,0,107582,600.0088410000002,94552248.23987706,222679344.1876471,600.0
avion2.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,161990,600.0004960000002,94552248.23987706,205585569.5562656,600.0
avion2.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,0,106706,600.0042300000003,94552248.23987706,220647939.0098764,600.0
avion2.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,0,100856,600.0096440000001,94552248.23987706,162642460.66169593,600.0
avion2.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,1,722,4.370507000000001,94679676.29665874,94774355.97295538,10
avion2.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,0,87090,600.0077730000003,94552248.23987706,249016280.67287531,600.0
avion2.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,0,137866,600.0017550000001,94552248.23987706,166625910.70218468,600.0
avion2.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,0,91176,600.0409520000003,94552248.23987706,229477339.8064375,600.0
avion2.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,0,152252,600.0050150000002,94552248.23987706,113805709.21505961,600.0
batch.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,36710,600.0035130000002,143919.06423663645,302079.90932775935,600.0
batch.bch,coconutbenchmark-library2,lsmear,both,complete,1,184,5.4925830000000015,259105.50281278227,259364.60831559502,600.0
batch.bch,coconutbenchmark-library2,lsmear-box,both,complete,1,182,4.890435000000002,259055.01420921335,259314.06922342253,600.0
batch.bch,coconutbenchmark-library2,roundrobin,both,complete,1,692,25.204862000000006,259140.85675451622,259399.99761127072,600.0
batch.bch,coconutbenchmark-library2,smearmax,both,complete,1,320,11.453661000000004,259116.54299600382,259375.6595389998,600.0
batch.bch,coconutbenchmark-library2,smearmaxrel,both,complete,1,536,14.772328000000002,259142.4525739348,259401.5950265087,600.0
batch.bch,coconutbenchmark-library2,smearsum,both,complete,1,264,9.045165000000004,259041.0402180943,259300.08125831236,600.0
batch.bch,coconutbenchmark-library2,smearsumrel,both,complete,1,410,10.198086000000002,259008.7443692035,259267.75311357266,600.0
batch.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,57486,600.0107800000002,137638.30835983492,304139.1091820969,600.0
batch.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,1,24986,504.3404320000001,259069.44396261734,259328.51340657994,600.0
batch.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,1,25540,506.3339350000001,259040.24423845293,259299.28448269135,600.0
batch.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,0,43552,600.0020150000003,206453.7084886028,263885.7033563167,600.0
batch.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,0,33760,600.0135380000002,256409.66539186088,264269.4572738185,600.0
batch.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,0,26524,600.0167060000003,238059.13959051867,260568.0929873741,600.0
batch.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,0,34286,600.0291980000002,256409.66539186088,263525.9467622112,600.0
batch.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,0,28550,600.0152430000002,253425.26825006263,259361.16105316108,600.0
bearing.bch,medium,largestfirst,both,complete,1,5956,24.18421100000001,1.949612005913588,1.9515616179195014,600.0
bearing.bch,medium,lsmear,both,complete,1,2744,17.032939000000002,1.9510659818878682,1.951070227311431,600.0
bearing.bch,medium,lsmear-box,both,complete,1,1994,14.010441000000005,1.9510659657178497,1.9510736738024217,600.0
bearing.bch,medium,roundrobin,both,complete,1,10822,40.43123400000002,1.9510659865754396,1.951066012210175,600.0
bearing.bch,medium,smearmax,both,timeout,0,1377106,600.0004810000001,1.9510659865839204,2.3186034610660746,600.0
bearing.bch,medium,smearmaxrel,both,complete,1,32318,110.36757400000002,1.9493805351336437,1.9513299156687771,600.0
bearing.bch,medium,smearsum,both,timeout,0,1064058,600.0004250000002,1.9510659858208916,2.657628559289661,600.0
bearing.bch,medium,smearsumrel,both,complete,1,11190,43.97779000000002,1.9510659800459829,1.9510992514078334,600.0
bearing.bch,medium,largestfirst,xtaylor,complete,1,27456,87.46366700000003,1.9500845028417664,1.9520345873446079,600.0
bearing.bch,medium,lsmear,xtaylor,complete,1,1870,11.002302000000004,1.9510659752065158,1.9510740364394767,600.0
bearing.bch,medium,lsmear-box,xtaylor,complete,1,2708,14.412559000000005,1.951065974035672,1.9510778337066061,600.0
bearing.bch,medium,roundrobin,xtaylor,complete,1,4626,21.06244700000001,1.9510658594673806,1.9510663070498793,600.0
bearing.bch,medium,smearmax,xtaylor,timeout,0,1814168,600.0000420000002,1.95106598658408,2.09485972038929,600.0
bearing.bch,medium,smearmaxrel,xtaylor,complete,1,50910,146.010994,1.9496826681843165,1.9516323508525006,600.0
bearing.bch,medium,smearsum,xtaylor,timeout,0,1937182,600.0000660000003,1.9510659865842028,2.485797669415455,600.0
bearing.bch,medium,smearsumrel,xtaylor,complete,1,5828,20.910454000000005,1.9510659646823139,1.9511429105895601,600.0
brownal.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,16837002,600.0000800000001,0,3.4060331638127953e+21,600.0
brownal.bch,coconutbenchmark-library2,lsmear,both,timeout,0,14433950,600.0000760000001,0,3.4060331638127953e+21,600.0
brownal.bch,coconutbenchmark-library2,lsmear-box,both,timeout,0,14078796,600.0000680000003,0,3.4060331638127953e+21,600.0
brownal.bch,coconutbenchmark-library2,roundrobin,both,timeout,0,17114266,600.0000700000002,0,5.957294764441748,600.0
brownal.bch,coconutbenchmark-library2,smearmax,both,timeout,0,14323202,600.0000780000003,0,3.4060331638127953e+21,600.0
brownal.bch,coconutbenchmark-library2,smearmaxrel,both,timeout,0,14472290,600.0000470000002,0,3.4060331638127953e+21,600.0
brownal.bch,coconutbenchmark-library2,smearsum,both,timeout,0,14026488,600.0000970000002,0,3.4060331638127953e+21,600.0
brownal.bch,coconutbenchmark-library2,smearsumrel,both,timeout,0,14403058,600.0000590000002,0,3.4060331638127953e+21,600.0
brownal.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,16570358,600.0001140000003,0,3.4060331638127953e+21,600.0
brownal.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,0,14266654,600.0001120000003,0,3.4060331638127953e+21,600.0
brownal.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,0,14145942,600.0001060000002,0,3.4060331638127953e+21,600.0
brownal.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,0,17230886,600.0000620000001,0,5.957294764441748,600.0
brownal.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,0,14078540,600.0000970000002,0,3.4060331638127953e+21,600.0
brownal.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,0,13739292,600.0000560000002,0,3.4060331638127953e+21,600.0
brownal.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,0,14366710,600.0000960000002,0,3.4060331638127953e+21,600.0
brownal.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,0,13992514,600.0000700000002,0,3.4060331638127953e+21,600.0
catena.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,202834,600.0060660000001,-26977.50013488753,-10375.67123027457,600.0
catena.bch,coconutbenchmark-library2,lsmear,both,timeout,0,80046,600.0115480000002,-26687.628390512844,-21632.667827427154,600.0
catena.bch,coconutbenchmark-library2,lsmear-box,both,timeout,0,80526,600.0106140000003,-26687.437456274976,-21632.667827427154,600.0
catena.bch,coconutbenchmark-library2,roundrobin,both,timeout,0,66560,600.0186420000001,-26294.665107138004,-16706.909523034028,600.0
catena.bch,coconutbenchmark-library2,smearmax,both,timeout,0,59890,600.0056390000001,-24092.5689757406,-6015.41738847034,600.0
catena.bch,coconutbenchmark-library2,smearmaxrel,both,timeout,0,111668,600.0080180000001,-26977.50013488753,-13367.68991228937,600.0
catena.bch,coconutbenchmark-library2,smearsum,both,timeout,0,58170,600.0145610000003,-24401.668742792055,-6015.41738847034,600.0
catena.bch,coconutbenchmark-library2,smearsumrel,both,timeout,0,79640,600.0140220000002,-26683.30266497437,-21593.68576546903,600.0
catena.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,255822,600.0048250000002,-26977.50013488753,-10785.878220658635,600.0
catena.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,0,101026,600.0019570000003,-26657.453314103986,-22144.511693554883,600.0
catena.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,0,100614,600.0041530000002,-26657.859422988422,-22144.511693554883,600.0
catena.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,0,84582,600.0084060000002,-26084.686676952177,-18269.637779747136,600.0
catena.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,0,65106,600.0190910000003,-24092.5689757406,-6015.41738847034,600.0
catena.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,0,140164,600.0034990000001,-26977.50013488753,-16038.41499399362,600.0
catena.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,0,64056,600.0240120000002,-24298.635487108237,-6015.41738847034,600.0
catena.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,0,96326,600.0024150000003,-26680.42071252884,-22046.928420902655,600.0
chakra-1.bch,unsolved,largestfirst,both,timeout,0,31762,600.0175660000002,-192.8557338866089,-167.5080038118093,600.0
chakra-1.bch,unsolved,lsmear,both,timeout,0,16850,600.0579140000002,-188.45306271315414,inf,600.0
chakra-1.bch,unsolved,lsmear-box,both,timeout,0,17872,600.0084600000002,-186.53385107805886,-177.56878658272163,600.0
chakra-1.bch,unsolved,roundrobin,both,timeout,0,23978,600.0202710000001,-185.01728044122538,-177.18393245270553,600.0
chakra-1.bch,unsolved,smearmax,both,timeout,0,16458,600.0140850000001,-186.41556130049923,-177.6380872545322,600.0
chakra-1.bch,unsolved,smearmaxrel,both,timeout,0,25478,600.0060620000004,-193.87900196514326,-176.92903981494686,600.0
chakra-1.bch,unsolved,smearsum,both,timeout,0,19576,600.0114080000002,-185.7849834409718,-178.1427825424625,600.0
chakra-1.bch,unsolved,smearsumrel,both,timeout,0,27504,600.0346620000003,-184.71649150677294,-178.67903342172602,600.0
chakra-1.bch,unsolved,largestfirst,xtaylor,timeout,0,54642,600.0091960000002,-223.9457420118083,-178.89048761587833,600.0
chakra-1.bch,unsolved,lsmear,xtaylor,timeout,0,15920,600.0264040000002,-209.4205162852973,inf,600.0
chakra-1.bch,unsolved,lsmear-box,xtaylor,timeout,0,23370,600.0466610000003,-203.94193836839466,-169.647976202835,600.0
chakra-1.bch,unsolved,roundrobin,xtaylor,timeout,0,38718,600.0082930000002,-209.23572227280138,-172.87033664736506,600.0
chakra-1.bch,unsolved,smearmax,xtaylor,timeout,0,19978,600.0531790000002,-211.72929248853916,inf,600.0
chakra-1.bch,unsolved,smearmaxrel,xtaylor,timeout,0,47786,600.0096280000001,-226.9357296724984,-174.56168455675845,600.0
chakra-1.bch,unsolved,smearsum,xtaylor,timeout,0,27328,600.0161470000002,-211.38022295113575,-176.2596764743209,600.0
chakra-1.bch,unsolved,smearsumrel,xtaylor,timeout,0,35780,600.0072250000003,-209.75831770717943,-176.37420572395285,600.0
chakra.bch,unsolved,largestfirst,both,timeout,0,32874,600.0075770000002,-193.73809349144724,-168.1714296079523,600.0
chakra.bch,unsolved,lsmear,both,timeout,0,16596,600.0150980000002,-188.46832988155526,inf,600.0
chakra.bch,unsolved,lsmear-box,both,timeout,0,14162,600.050645,-187.71510915328116,-175.4573115608346,600.0
chakra.bch,unsolved,roundrobin,both,timeout,0,25746,600.0502040000003,-184.8034535800662,-176.45790290288312,600.0
chakra.bch,unsolved,smearmax,both,timeout,0,17414,600.0217930000003,-186.42628188897226,-177.29213498473726,600.0
chakra.bch,unsolved,smearmaxrel,both,timeout,0,25540,600.0360240000002,-194.8235809235254,-175.7560753188578,600.0
chakra.bch,unsolved,smearsum,both,timeout,0,18788,600.0776200000001,-185.98850817246955,-178.17229050857654,600.0
chakra.bch,unsolved,smearsumrel,both,timeout,0,26930,600.0308320000001,-185.1038491920079,-178.5479992816918,600.0
chakra.bch,unsolved,largestfirst,xtaylor,timeout,0,54044,600.0148320000002,-228.37328413581108,-178.54649034080728,600.0
chakra.bch,unsolved,lsmear,xtaylor,timeout,0,14810,600.0391630000001,-211.01454226449437,inf,600.0
chakra.bch,unsolved,lsmear-box,xtaylor,timeout,0,26308,600.0294640000003,-207.79499008346818,-171.30127888922235,600.0
chakra.bch,unsolved,roundrobin,xtaylor,timeout,0,36072,600.0054620000002,-209.2052661139165,-171.84758839923654,600.0
chakra.bch,unsolved,smearmax,xtaylor,timeout,0,19018,600.0373450000003,-213.56273188375258,inf,600.0
chakra.bch,unsolved,smearmaxrel,xtaylor,timeout,0,35014,600.0174090000002,-231.5004706656992,-173.81620927560826,600.0
chakra.bch,unsolved,smearsum,xtaylor,timeout,0,26472,600.0267830000003,-213.41647283810542,-175.67497177969798,600.0
chakra.bch,unsolved,smearsumrel,xtaylor,timeout,0,36624,600.0188970000002,-211.0286205108765,-177.14158522807716,600.0
chance.bch,easy,largestfirst,both,complete,1,6,0.009685000000000001,29.883797938715798,29.91368173665451,600.0
chance.bch,easy,lsmear,both,complete,1,6,0.006159000000000001,29.891612124633713,29.921503736758343,600.0
chance.bch,easy,lsmear-box,both,complete,1,8,0.009423,29.88556373517389,29.91544929890906,600.0
chance.bch,easy,roundrobin,both,complete,1,6,0.008774,29.875928792827015,29.905804721619837,600.0
chance.bch,easy,smearmax,both,complete,1,10,0.013561000000000004,29.884236459017597,29.906147959318098,600.0
chance.bch,easy,smearmaxrel,both,complete,1,8,0.011483000000000002,29.880802140845844,29.910682942986686,600.0
chance.bch,easy,smearsum,both,complete,1,8,0.011541000000000003,29.880802140845844,29.910682942986686,600.0
chance.bch,easy,smearsumrel,both,complete,1,6,0.009141000000000002,29.878908651107846,29.908787559758952,600.0
chance.bch,easy,largestfirst,xtaylor,complete,1,8,0.017169000000000004,29.869628327051903,29.89949795537895,10
chance.bch,easy,lsmear,xtaylor,complete,1,12,0.016262000000000006,29.87201636362275,29.901888379986367,10
chance.bch,easy,lsmear-box,xtaylor,complete,1,12,0.01570000000000001,29.87201636362275,29.901888379986367,10
chance.bch,easy,roundrobin,xtaylor,complete,1,12,0.013473000000000006,29.88471146779174,29.91459617925953,10
chance.bch,easy,smearmax,xtaylor,complete,1,14,0.017910000000000006,29.87646803266639,29.895148203813626,10
chance.bch,easy,smearmaxrel,xtaylor,complete,1,14,0.017716000000000006,29.87646803266639,29.895148203813626,10
chance.bch,easy,smearsum,xtaylor,complete,1,14,0.017921000000000006,29.87646803266639,29.895148203813626,10
chance.bch,easy,smearsumrel,xtaylor,complete,1,14,0.017809000000000002,29.87646803266639,29.895148203813626,10
chem-1.bch,hard,largestfirst,both,timeout,0,354314,600.0010500000002,-85.72558872952466,-47.4496334578538,600.0
chem-1.bch,hard,lsmear,both,complete,1,29952,102.21518900000002,-47.75042597578846,-47.702675549812675,600.0
chem-1.bch,hard,lsmear-box,both,complete,1,30160,103.07719900000004,-47.74946477906927,-47.701715314290205,600.0
chem-1.bch,hard,roundrobin,both,timeout,0,219968,600.0039380000001,-47.90765437813256,-47.70554191208346,600.0
chem-1.bch,hard,smearmax,both,complete,1,49476,156.15915000000007,-47.75153185992838,-47.703780328068454,600.0
chem-1.bch,hard,smearmaxrel,both,timeout,0,278234,600.0054690000002,-52.877756715386674,-47.58296269664692,600.0
chem-1.bch,hard,smearsum,both,complete,1,55896,176.83123700000004,-47.751486229024984,-47.703734742795966,600.0
chem-1.bch,hard,smearsumrel,both,complete,1,126116,361.6707710000002,-47.75311185834617,-47.70535874648783,600.0
chem-1.bch,hard,largestfirst,xtaylor,timeout,0,417624,600.0021410000002,-194.34396170077758,-47.55713489599229,600.0
chem-1.bch,hard,lsmear,xtaylor,timeout,0,274666,600.0006970000001,-59.89638815083937,-47.701595011432346,600.0
chem-1.bch,hard,lsmear-box,xtaylor,timeout,0,291220,600.0035370000002,-58.645416918842464,-47.656297091811695,600.0
chem-1.bch,hard,roundrobin,xtaylor,timeout,0,333630,600.0011990000002,-61.10608852250382,-47.685875816926064,600.0
chem-1.bch,hard,smearmax,xtaylor,timeout,0,288118,600.0049960000001,-58.00475914474688,-47.66713138385293,600.0
chem-1.bch,hard,smearmaxrel,xtaylor,timeout,0,339480,600.0001760000002,-75.99683397745659,-47.54854441651851,600.0
chem-1.bch,hard,smearsum,xtaylor,timeout,0,290148,600.0013500000002,-58.82477417176678,-47.6615081901365,600.0
chem-1.bch,hard,smearsumrel,xtaylor,timeout,0,308398,600.0045630000002,-59.95015738114112,-47.40701178894103,600.0
chem.bch,hard,largestfirst,both,timeout,0,351012,600.0002520000002,-85.72558872952466,-47.4496334578538,600.0
chem.bch,hard,lsmear,both,complete,1,29952,101.80080600000004,-47.75042597578846,-47.702675549812675,600.0
chem.bch,hard,lsmear-box,both,complete,1,30160,103.38378100000003,-47.74946477906927,-47.701715314290205,600.0
chem.bch,hard,roundrobin,both,timeout,0,218904,600.0013600000002,-47.90969904402124,-47.70554191208346,600.0
chem.bch,hard,smearmax,both,complete,1,49476,155.76606200000003,-47.75153185992838,-47.703780328068454,600.0
chem.bch,hard,smearmaxrel,both,timeout,0,277954,600.0074880000002,-52.877756715386674,-47.58296269664692,600.0
chem.bch,hard,smearsum,both,complete,1,55896,173.72970600000008,-47.751486229024984,-47.703734742795966,600.0
chem.bch,hard,smearsumrel,both,complete,1,126116,357.8240180000002,-47.75311185834617,-47.70535874648783,600.0
chem.bch,hard,largestfirst,xtaylor,timeout,0,427182,600.0026050000002,-194.34396170077758,-47.55713489599229,600.0
chem.bch,hard,lsmear,xtaylor,timeout,0,277476,600.0003040000001,-59.794384993616994,-47.701595011432346,600.0
chem.bch,hard,lsmear-box,xtaylor,timeout,0,290760,600.0028520000002,-58.66641651264897,-47.656297091811695,600.0
